Company,TypeName,Inches,Gpu,OpSys,Price_euros,Ram_GB,Weight_kg,SSD_GB,HDD_GB,Total_Storage_GB,Is_IPS,Is_Touchscreen,Screen_Width,Screen_Height,Res_Class,PPI,CPU_Brand,CPU_GHz,GPU_Brand
Toshiba,Notebook,13.3,Intel HD Graphics 520,Windows 7,1195.0,4,1.2,128,0,128,False,False,1920,1080,FHD,165.6321180513006,Intel,2.3,Intel
Lenovo,Notebook,15.6,AMD Radeon 530,Windows 10,549.0,6,2.2,256,0,256,False,False,1920,1080,FHD,141.21199808219862,AMD,3.6,AMD
Fujitsu,Notebook,15.6,Intel HD Graphics 520,Windows 10,649.0,4,2.3,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Toshiba,Notebook,14.0,Intel HD Graphics 520,Windows 10,915.0,4,1.75,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.3,Intel
Dell,Notebook,15.6,AMD Radeon R5 M430,Windows 10,599.0,4,2.25,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,806.0,8,2.04,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,1189.0,8,2.5,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Notebook,15.6,AMD Radeon R7 M445,Windows 10,749.0,8,2.36,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.7,AMD
Dell,Notebook,14.0,Intel HD Graphics 620 ,Windows 10,1119.0,8,1.6,128,0,128,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
HP,Netbook,12.5,Intel HD Graphics 515,Windows 10,1908.0,8,0.97,512,0,512,False,False,1920,1080,FHD,176.23257360658386,Intel,1.2,Intel
HP,Notebook,15.6,AMD Radeon 520,Windows 10,499.0,4,2.1,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,AMD
Lenovo,Notebook,15.6,Intel HD Graphics 500,No OS,270.62,4,1.9,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,1349.0,8,2.3,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,889.0,8,1.68,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Asus,Notebook,13.3,Intel HD Graphics 620,Windows 10,1150.0,8,1.4,256,0,256,False,False,3200,1800,QHD,276.053530085501,Intel,2.5,Intel
HP,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1349.0,8,1.11,256,0,256,True,True,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Acer,Notebook,15.6,Intel HD Graphics 505,Windows 10,380.0,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1799.0,16,2.5,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,2089.0,8,1.48,512,0,512,False,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
Acer,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1260.0,8,2.7,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Notebook,13.3,Intel HD Graphics 620,Windows 10,1189.0,8,1.34,256,0,256,True,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,547.0,4,2.18,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,2.4,Intel
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,779.0,4,1.64,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.5,Intel
Toshiba,Notebook,13.3,Intel HD Graphics 520,Windows 10,1195.0,4,1.2,128,0,128,False,False,1920,1080,FHD,165.6321180513006,Intel,2.3,Intel
HP,Notebook,14.0,Intel HD Graphics 520,Windows 10,1099.99,4,1.48,256,0,256,False,False,1366,768,HD,111.93520355955211,Intel,2.4,Intel
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,1205.0,4,1.95,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
HP,Ultrabook,14.0,Intel HD Graphics 520,Windows 7,1449.0,8,1.43,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Intel
HP,Notebook,14.0,Nvidia GeForce 930MX,Windows 10,1049.26,8,1.64,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Nvidia
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,684.0,4,1.64,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.4,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,949.0,8,2.65,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
HP,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1539.0,4,1.26,0,500,500,False,False,1920,1080,FHD,176.23257360658386,Intel,2.5,Intel
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,1590.0,4,1.48,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
HP,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,1887.21,8,1.54,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
HP,Notebook,13.3,Intel HD Graphics 620,Windows 10,800.0,4,1.49,0,500,500,False,False,1366,768,HD,117.82653006268643,Intel,2.4,Intel
Toshiba,Notebook,13.3,Intel HD Graphics 520,Windows 10,1210.0,8,1.5,256,0,256,False,False,1366,768,HD,117.82653006268643,Intel,2.3,Intel
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,769.99,4,2.04,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.4,Intel
Lenovo,Notebook,17.3,Nvidia Quadro 3000M,Windows 7,2968.0,16,2.4,512,0,512,True,False,3840,2160,4K,254.67134914246222,Intel,2.7,Nvidia
Toshiba,Notebook,14.0,Intel HD Graphics 520,Windows 10,1490.0,8,1.47,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
HP,Notebook,14.0,Intel HD Graphics 520,Windows 10,2229.0,8,1.43,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Dell,2 in 1 Convertible,15.6,Intel HD Graphics 520,Windows 10,795.99,4,2.08,0,1024,1024,True,True,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
Toshiba,Ultrabook,13.3,Intel HD Graphics 520,Windows 10,1590.0,8,1.2,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.3,Intel
HP,Notebook,13.3,Intel HD Graphics 620,Windows 10,1149.0,8,1.11,256,0,256,True,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
HP,Notebook,14.0,Nvidia GeForce 930MX,Windows 10,1185.43,8,1.64,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 520,Windows 10,1046.44,8,2.09,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.4,Intel
HP,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1559.0,4,1.26,256,0,256,False,False,1366,768,HD,125.36742798669837,Intel,2.5,Intel
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,1189.0,4,2.31,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.5,Intel
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,1060.0,4,1.95,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.5,Intel
Dell,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1624.0,8,1.29,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,2.5,Intel
HP,Notebook,17.3,Nvidia GeForce 930MX,Windows 10,1080.0,8,2.63,256,0,256,False,False,1920,1080,FHD,127.33567457123111,Intel,2.5,Nvidia
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,973.0,4,1.64,256,0,256,False,False,1366,768,HD,111.93520355955211,Intel,2.5,Intel
Acer,Notebook,15.6,AMD Radeon R5,Windows 10,409.0,6,2.1,0,1024,1024,False,False,1366,768,HD,100.45466986113651,AMD,3.0,AMD
MSI,Gaming,17.3,Nvidia GeForce GTX 1050,Windows 10,1191.8,8,2.7,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
HP,Notebook,14.0,Intel HD Graphics 520,Windows 7,1195.0,8,1.95,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,1228.99,8,1.84,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
HP,Ultrabook,12.5,Intel HD Graphics 520,Windows 10,1349.0,8,1.26,256,0,256,False,False,1920,1080,FHD,176.23257360658386,Intel,2.5,Intel
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,742.0,4,2.04,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Toshiba,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,1725.0,8,1.47,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Intel
Dell,Notebook,15.6,Intel HD Graphics 520,Windows 7,1062.95,8,2.09,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.4,Intel
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,1010.51,8,1.64,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,15.6,Intel HD Graphics 520,Windows 10,847.0,4,1.8,256,0,256,True,True,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Vero,Notebook,14.0,Intel HD Graphics 400,Windows 10,210.8,2,1.45,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.44,Intel
Toshiba,Notebook,15.6,Nvidia GeForce 930M,Windows 10,1425.0,16,2.4,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,1049.6,8,2.3,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
HP,Notebook,14.0,Intel HD Graphics 520,Windows 10,1000.0,4,1.54,0,500,500,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,2103.34,8,1.84,256,500,756,False,False,1920,1080,FHD,141.21199808219862,Intel,2.4,Intel
HP,Notebook,14.0,Intel HD Graphics 520,Windows 7,1469.0,8,1.43,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
MSI,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,1545.64,16,3.78,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Lenovo,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,2289.99,16,4.6,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Asus,Netbook,11.6,Intel HD Graphics 400,Chrome OS,287.9,4,1.2,16,0,16,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 520,Windows 7,2620.0,16,1.1,256,0,256,True,False,2560,1440,QHD,209.8006828649808,Intel,2.6,Intel
HP,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,979.0,8,1.91,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,2 in 1 Convertible,15.6,Intel HD Graphics 620,Windows 10,1094.0,8,2.3,256,0,256,True,True,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,979.0,4,2.04,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Dell,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,2254.0,16,1.2,1024,0,1024,False,True,3200,1800,QHD,276.053530085501,Intel,2.7,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,705.15,4,2.31,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
HP,Notebook,15.6,Intel HD Graphics 620,No OS,499.0,4,1.96,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Acer,Notebook,15.6,AMD Radeon R5,Windows 10,449.0,8,2.4,0,1024,1024,False,False,1366,768,HD,100.45466986113651,AMD,2.2,AMD
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1299.0,12,1.6,256,0,256,True,True,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,1819.0,16,2.94,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,1070.0,8,2.04,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 965M,No OS,998.0,16,4.0,0,1024,1024,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Dell,Notebook,15.6,Intel HD Graphics,Windows 10,559.0,4,2.25,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Dell,Notebook,15.6,AMD Radeon R7 M445,Windows 10,989.99,16,2.32,0,2048,2048,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,AMD
MSI,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,1929.0,16,1.8,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Dell,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1458.0,8,1.29,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 980 ,Windows 10,3975.0,64,3.58,1024,0,1024,True,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 520,Windows 10,798.01,8,1.62,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 970M,Windows 10,1329.0,16,3.21,256,1024,1280,False,False,3840,2160,4K,282.42399616439724,Intel,2.6,Nvidia
Apple,Ultrabook,12.0,Intel HD Graphics 515,Mac OS X,1300.0,8,0.92,256,0,256,True,False,2304,1440,FHD,226.41554716935852,Intel,1.1,Intel
Dell,Notebook,15.6,Intel HD Graphics 520,Windows 10,481.98,4,2.06,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,1199.0,4,2.31,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
HP,Ultrabook,12.5,Intel HD Graphics 520,Windows 7,1199.0,8,1.26,256,0,256,False,False,1920,1080,FHD,176.23257360658386,Intel,2.3,Intel
HP,Notebook,13.3,Intel HD Graphics 620,Windows 10,1090.0,8,1.49,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Lenovo,Ultrabook,12.5,Intel HD Graphics 520,Windows 10,1713.49,8,1.3,256,0,256,True,True,1920,1080,FHD,176.23257360658386,Intel,2.5,Intel
Lenovo,Notebook,17.3,AMD Radeon R5 M330,Windows 10,659.0,8,3.0,0,1024,1024,False,False,1600,900,HD,106.11306214269258,Intel,2.3,AMD
Lenovo,Notebook,15.6,Nvidia GeForce GTX 950M,Windows 10,977.0,4,2.3,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Nvidia
MSI,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2499.0,16,3.78,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,540.0,4,2.1,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 7,940.0,4,2.31,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
Lenovo,Ultrabook,12.5,Intel HD Graphics 515,Windows 10,1399.0,8,0.99,512,0,512,True,True,2560,1440,QHD,234.9767648087785,Intel,1.2,Intel
Lenovo,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,3240.0,32,4.6,512,1024,1536,True,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Lenovo,2 in 1 Convertible,10.1,Intel HD Graphics 400,Windows 10,646.27,4,0.69,64,0,64,True,True,1920,1200,FHD,224.17380907857276,Intel,1.44,Intel
HP,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,2049.0,16,1.3,512,0,512,True,False,3840,2160,4K,331.2642361026012,Intel,2.7,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,750.0,8,2.18,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
HP,Notebook,14.0,Intel HD Graphics 520,Windows 7,1030.99,4,1.54,0,500,500,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
HP,Workstation,15.6,AMD FirePro W4190M,Windows 7,1495.0,8,1.9,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
Lenovo,Notebook,14.0,Intel HD Graphics 520,Windows 7,1199.0,8,1.7,180,0,180,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
HP,Notebook,13.3,Intel HD Graphics 515,Chrome OS,615.0,4,1.29,32,0,32,False,False,3200,1800,QHD,276.053530085501,Intel,1.5,Intel
Acer,Notebook,15.6,AMD Radeon R5,Windows 10,387.0,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,AMD,2.2,AMD
Dell,Notebook,15.6,Intel HD Graphics,Linux,393.49,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
HP,Notebook,15.6,Intel HD Graphics 520,No OS,345.99,4,1.86,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1599.0,8,2.7,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Dell,Ultrabook,13.3,AMD Radeon 530,Windows 10,818.35,4,1.4,256,0,256,True,False,1920,1080,FHD,165.6321180513006,Intel,1.6,AMD
HP,Netbook,12.5,Intel HD Graphics 520,Windows 7,1599.0,4,2.4,128,0,128,False,False,1366,768,HD,125.36742798669837,Intel,2.3,Intel
Acer,Notebook,15.6,Nvidia GeForce GTX 950M,Windows 10,799.0,8,2.4,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Notebook,15.6,AMD Radeon R7 M445,Windows 10,638.8,8,2.36,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
MSI,Gaming,17.3,Nvidia GeForce GTX 965M,Windows 10,1599.0,8,2.6,256,0,256,False,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
HP,Notebook,15.6,Intel HD Graphics 405,Windows 10,500.0,4,1.96,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,2299.0,16,4.3,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Dell,Ultrabook,12.5,Intel HD Graphics 520,Windows 7,1135.15,4,1.5,0,500,500,False,False,1366,768,HD,125.36742798669837,Intel,2.3,Intel
Dell,Ultrabook,12.5,Intel HD Graphics 520,Windows 7,1166.97,4,1.5,128,0,128,False,False,1366,768,HD,125.36742798669837,Intel,2.3,Intel
Acer,Notebook,15.6,Intel HD Graphics,Chrome OS,209.0,4,2.2,16,0,16,False,False,1366,768,HD,100.45466986113651,Intel,1.5,Intel
HP,Workstation,17.3,AMD FirePro W6150M,Windows 7,2899.0,8,3.0,0,1024,1024,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,AMD
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1199.0,16,2.4,512,0,512,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Ultrabook,12.5,Intel HD Graphics 520,Windows 7,1413.1,8,1.5,256,0,256,False,False,1366,768,HD,125.36742798669837,Intel,2.3,Intel
MSI,Gaming,17.3,Nvidia GeForce GTX 960M,Windows 10,1511.19,8,2.9,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Lenovo,2 in 1 Convertible,15.6,Intel HD Graphics 520,Windows 10,867.0,4,2.1,256,0,256,True,True,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
HP,Notebook,15.6,AMD Radeon R4,Windows 10,398.0,4,2.1,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,AMD,2.5,AMD
Asus,Gaming,15.6,Nvidia GeForce GTX 960M,Windows 10,1339.0,16,2.59,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
HP,Notebook,13.3,Intel HD Graphics 515,Windows 10,1699.0,8,1.16,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,1.1,Intel
Dell,Notebook,15.6,AMD Radeon R5 M315,Windows 7,769.15,4,2.24,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,AMD
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,429.0,4,2.1,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
HP,Ultrabook,13.3,Intel HD Graphics 520,Windows 10,1969.0,8,1.16,512,0,512,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,10.1,Intel HD Graphics 400,Android,549.0,4,0.69,64,0,64,True,True,1920,1200,FHD,224.17380907857276,Intel,1.44,Intel
Dell,Ultrabook,13.3,Intel Iris Plus Graphics 640,Windows 10,1379.0,8,1.23,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.4,Intel
Lenovo,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,2749.99,16,4.6,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Razer,Ultrabook,12.5,Intel HD Graphics 520,Windows 10,1029.0,8,1.25,256,0,256,False,True,3840,2160,4K,352.4651472131677,Intel,2.5,Intel
Toshiba,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,2226.0,16,1.05,512,0,512,False,False,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 960M,Windows 10,1312.49,8,3.52,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Vero,Notebook,13.3,Intel HD Graphics 400,Windows 10,196.0,4,1.35,32,0,32,False,False,1920,1080,FHD,165.6321180513006,Intel,1.44,Intel
HP,Notebook,13.3,Intel HD Graphics 520,Windows 10,1690.0,8,1.16,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.3,Intel
HP,Notebook,14.0,Intel HD Graphics 520,Windows 7,1513.0,8,1.43,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Dell,Notebook,15.6,Intel HD Graphics 520,Linux,523.63,4,2.09,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Asus,Notebook,15.6,Intel HD Graphics 620,Windows 10,435.0,4,2.0,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.4,Intel
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 520,Windows 10,1669.0,8,1.8,256,0,256,True,True,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,10.1,Intel HD Graphics 400,Windows 10,479.0,4,0.69,64,0,64,True,True,1920,1200,FHD,224.17380907857276,Intel,1.44,Intel
HP,Ultrabook,12.5,Intel HD Graphics 520,Windows 7,1895.0,8,1.26,256,0,256,False,False,1366,768,HD,125.36742798669837,Intel,2.4,Intel
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1060,No OS,989.0,8,2.4,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
HP,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1129.0,8,3.35,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.3,Nvidia
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,629.0,8,2.04,0,2048,2048,False,False,1366,768,HD,100.45466986113651,Intel,2.7,Intel
Lenovo,2 in 1 Convertible,14.0,Nvidia Quadro M500M,Windows 7,2050.38,8,1.8,512,0,512,True,True,1920,1080,FHD,157.3505121487356,Intel,2.6,Nvidia
Asus,Notebook,14.0,Intel HD Graphics 500,Windows 10,278.0,4,1.5,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.1,Intel
HP,Ultrabook,15.6,Intel HD Graphics 620,Windows 10,752.0,8,1.84,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
Acer,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,616.0,4,2.23,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Lenovo,Notebook,15.6,AMD Radeon R7 M360,Windows 10,1099.0,16,2.5,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
HP,Workstation,17.3,Nvidia Quadro M3000M,Windows 7,3949.4,8,3.0,256,0,256,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Dell,Notebook,15.6,AMD Radeon R7 M445,Windows 10,784.0,8,2.5,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
MSI,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,2399.0,16,3.78,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
HP,Ultrabook,15.6,Intel HD Graphics 520,Windows 7,2171.72,8,1.88,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 520,Windows 10,2440.0,16,2.8,512,0,512,True,True,2560,1440,QHD,209.8006828649808,Intel,2.6,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1142.8,8,2.4,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,2 in 1 Convertible,13.3,Intel HD Graphics 520,Windows 10,1629.0,8,1.48,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.4,Intel
HP,Workstation,15.6,Nvidia Quadro M1000M,Windows 7,2229.0,8,2.59,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
HP,2 in 1 Convertible,13.3,Intel HD Graphics 520,Windows 10,1799.0,8,1.48,256,0,256,False,True,2560,1440,QHD,220.84282406840083,Intel,2.6,Intel
HP,Workstation,15.6,Nvidia Quadro M1000M,Windows 7,1899.0,8,2.0,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
